"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
0,0.645496687188534,0.513463533974693,0.171722561006024,1.33101358052428,0.49575006930171,0.280317184256837,0.402110813852691,"positive"
0,0.65234690853482,0.52588499943024,0.185376876006325,1.43161793834178,0.604262542970768,0.301396010526063,0.403779925994816,"positive"
0,0.64957060564842,0.535737685236979,0.179761120061142,1.43824867698652,0.484410747366456,0.312749788713875,0.456499675115721,"positive"
0,0.698726988227817,0.563917951743384,0.204392501517292,1.90327356043635,0.711276104780973,0.476053913070734,0.576727406588551,"positive"
0,0.672594271960974,0.552989975582632,0.204292023040103,1.69828811152204,0.687689049653249,0.392209513951361,0.500361791150637,"positive"
0,0.670195046516267,0.549380152779571,0.207792187218386,1.74336162886883,0.718833632695952,0.379797510782667,0.488947467003353,"positive"
0,0.654243225661319,0.549827321123192,0.181769286161215,1.41235965151943,0.52260329162262,0.347822325751194,0.474272138163205,"positive"
0,0.63595990100627,0.532852844844163,0.1714205489502,1.27855672594115,0.458906019139935,0.29483638105386,0.437471621325888,"positive"
0,0.662257022682657,0.549008406771332,0.192330300783173,1.61470180540784,0.623824053378866,0.382182478173572,0.505851619960099,"positive"
0,0.64229831421186,0.519378475118791,0.172286330348391,1.31557439307193,0.52701079103802,0.307539546989682,0.427340817867015,"positive"
0,0.677514166793278,0.540770326708335,0.200182078602475,1.69157326702754,0.704886313299809,0.38843297404459,0.479283846139049,"positive"
0,0.664950666822081,0.531314435171556,0.185171569288075,1.52807863635176,0.594080988710791,0.349591846726597,0.456382411918984,"positive"
0,0.683348683306064,0.568385220933539,0.205808415416889,1.7758460602092,0.668731994897397,0.420997577392002,0.533170426864213,"positive"
0,0.687418638144854,0.566592010702636,0.206798930831171,1.8870271549599,0.678167309078867,0.437742737531134,0.560001468573248,"positive"
0,0.647495080527811,0.538126036953904,0.188260548520168,1.37633005648257,0.558010905930593,0.292029503491858,0.408790428010772,"positive"
0,0.678157410903781,0.537156578401484,0.199435506130715,1.73086844252521,0.71206913329876,0.387180685902845,0.479772673961874,"positive"
0,0.638207765998172,0.538036269411711,0.17304103371439,1.25045594966154,0.468904007061066,0.29803407224914,0.430909677868965,"positive"
0,0.668850954361401,0.545874490164956,0.194085809071093,1.58717044041344,0.619785756810528,0.371234933983916,0.480889013191046,"positive"
0,0.655116022411044,0.525504744809353,0.189370141769921,1.50142757852874,0.637025949097286,0.314149673029055,0.416738123885773,"positive"
0,0.654463600711239,0.540962359918206,0.194717347825517,1.44657373606661,0.608842843629908,0.308736949381642,0.415119027281434,"positive"
0,0.652353952868728,0.532726544380298,0.174922151739482,1.47679410819713,0.513278626210704,0.347943341715592,0.486476210755594,"positive"
0,0.64258535533816,0.541786705109702,0.177519485142649,1.34867738980148,0.480354764994559,0.321049967275521,0.464296883297317,"positive"
0,0.688896486128025,0.560410653191721,0.203464347892641,1.76646652587099,0.719398398451945,0.454885043581986,0.545626948722873,"positive"
0,0.63991354514537,0.525516850000104,0.177768686898741,1.27185685507571,0.52175033999065,0.274030753785398,0.390373132458426,"positive"
0,0.689809452316526,0.569896737397706,0.209057268377077,1.86797727970663,0.691204631386768,0.440467439981777,0.553658019439304,"positive"
0,0.672362462346188,0.533119963094468,0.193710367955399,1.68231582491641,0.670431739327657,0.369349768147465,0.470915951013147,"positive"
0,0.67191281050967,0.543254701196659,0.187732599659148,1.60989687628664,0.579663047514309,0.373569288350014,0.49018238984051,"positive"
0,0.674741068885486,0.553858733989889,0.19549726616702,1.75764728207426,0.62492943259593,0.411183084903815,0.541313046536636,"positive"
0,0.687488494047213,0.556773963647741,0.205167147717916,1.76104317208312,0.74790426158704,0.442056782485768,0.524356455104563,"positive"
0,0.692599981742565,0.547318864874098,0.210254733275919,1.85540774760569,0.789339500235215,0.42075977371464,0.495285808136498,"positive"
0,0.664862727004813,0.547598827195816,0.189010449745819,1.51957503356628,0.595061445432881,0.363328125072045,0.472435696131227,"positive"
0,0.655818325661506,0.536973501219788,0.180747419770562,1.49059123685744,0.524706245346518,0.348291839377975,0.483359331224339,"positive"
0,0.650311113187661,0.536274046488414,0.191236776301966,1.39016183585447,0.624728682130869,0.317682100924124,0.417456369624965,"positive"
0,0.669835045149282,0.559407714245928,0.1963923589363,1.63771105015522,0.607644299820447,0.382725766860952,0.504228654204563,"positive"
0,0.668722847852032,0.552600783877888,0.190738779614163,1.64113526466238,0.617178919815064,0.415517348516665,0.53906616854742,"positive"
0,0.661374528759865,0.542731151670309,0.188448458805376,1.55106700999832,0.604802889186632,0.381623483059542,0.501608118026587,"positive"
0,0.651447174382734,0.538371612082258,0.181712141160702,1.4353766363915,0.548412706095306,0.344720343350329,0.471456368019971,"positive"
0,0.662073076920187,0.527652896658982,0.184393456032062,1.54452312336067,0.601426406695233,0.339568489139763,0.448991734726779,"positive"
0,0.681782103368525,0.547878304582868,0.201539251188974,1.71887046477829,0.751475111858963,0.423042016308436,0.50231247576158,"positive"
0,0.632848544171161,0.522539964342685,0.17859769525774,1.22005405603904,0.545948036164281,0.263658100219508,0.37562177318674,"positive"
0,0.652517070353793,0.52691607561049,0.187541884691915,1.46867380446516,0.607406012897995,0.306597928079753,0.4155090301998,"positive"
0,0.632154174969266,0.525772403422751,0.18013592270666,1.18630877070129,0.510751821602867,0.242986721521356,0.359618362695762,"positive"
0,0.696178353377803,0.557309275567139,0.215212384935571,1.87970614106058,0.835010414102915,0.463314930506656,0.531339198332588,"positive"
0,0.678129156715363,0.55707303886371,0.209663443055909,1.7371117965139,0.710694604867471,0.386723141958196,0.486199897258954,"positive"
0,0.671469102546701,0.550771409116227,0.203885372413989,1.67695703884956,0.709355677467087,0.383881146000607,0.482142277299219,"positive"
0,0.642135796973413,0.522442501696759,0.174005971911805,1.25220661225488,0.507664666733179,0.280741572365435,0.393907147065801,"positive"
0,0.685293289064921,0.565358886404585,0.213399280943322,1.78072286317511,0.742624814016324,0.41227081964432,0.50236002743131,"positive"
0,0.63282576410232,0.519036572171329,0.175634896281947,1.24973368299174,0.508160146383542,0.262669500212958,0.389131830094154,"positive"
0,0.688830361950027,0.557288216540853,0.204349753992936,1.71178578868691,0.719272242418412,0.432091153455594,0.511875096880945,"positive"
0,0.682216970232534,0.559970778055276,0.209507008645642,1.69923845599572,0.753310726204477,0.404987006222608,0.481396569695824,"positive"
0,0.633796490215703,0.53103817515482,0.177572752515073,1.23344301790805,0.490789994886697,0.273608771253089,0.403996488577512,"positive"
0,0.635337096572869,0.522888858598428,0.169745180562558,1.26135339171842,0.461559941001221,0.288811303306483,0.427932301024055,"positive"
0,0.664725097798574,0.523664169439322,0.192586775318451,1.57509414017586,0.684918868563405,0.342655178259377,0.432211762769795,"positive"
0,0.658659756159929,0.540215148182625,0.186029537112623,1.47851524383046,0.562808180661772,0.337074697832935,0.454767177692609,"positive"
0,0.687238355568997,0.542769566985183,0.204601053801211,1.80596377169432,0.773294488210113,0.418681752684159,0.49616541582137,"positive"
0,0.687259734077597,0.556700157796669,0.202930300818255,1.85303036323579,0.717684939008125,0.456057760412085,0.562619448196545,"positive"
0,0.659730373268924,0.533289954818729,0.1910574128086,1.50282776891589,0.665401845476025,0.358170153227032,0.452915316144783,"positive"
0,0.656828126913794,0.526935034207474,0.190665865846048,1.49001485512384,0.648789967664111,0.31622746395691,0.411730717780248,"positive"
0,0.663070590351965,0.532993567337387,0.185213267115313,1.48203309824854,0.632654291481323,0.364555854991009,0.458133242604017,"positive"
0,0.651249452013729,0.532544320173696,0.184472296776962,1.37822638849229,0.570959029796679,0.308982766698211,0.416497263842077,"positive"
0,0.66144459701313,0.531343651069697,0.186418415663368,1.57959188084936,0.589979522772574,0.351752521316279,0.474462804032232,"positive"
0,0.627488849935636,0.516311817228091,0.17025757792997,1.2194865171299,0.463435323530563,0.24582633599568,0.38439606586929,"positive"
0,0.678632172532482,0.550125399790897,0.196817349424412,1.69863154897297,0.665502422561989,0.39812095814239,0.499046514369401,"positive"
0,0.687581919214427,0.559793985257048,0.211970359019586,1.81572910266692,0.770337427060555,0.420666917832324,0.504007373376683,"positive"
0,0.650990617476213,0.533383732272456,0.183522044538897,1.38893797526172,0.569701468832982,0.316261818303603,0.426708258755294,"positive"
0,0.647672913425295,0.530414870711786,0.180560305336684,1.26679409934125,0.551372496824281,0.299321631747497,0.398777201560376,"positive"
0,0.672968435774181,0.548956210330232,0.207219644916584,1.67898409252659,0.71864955194482,0.368119587837725,0.46087986596555,"positive"
0,0.644696346420186,0.516218573450432,0.167132714398147,1.32613732303748,0.453714428475149,0.285440797246526,0.418673515730591,"positive"
0,0.643089648533485,0.516360620341519,0.167963290841791,1.35194567248234,0.458108036763844,0.289018734553507,0.428502163132412,"positive"
0,0.673689516987322,0.5578405510645,0.191340113814611,1.61842572700922,0.595300078860617,0.408005232605213,0.52550505819176,"positive"
0,0.652237591235722,0.538926099658789,0.184221422937922,1.46155074399345,0.557880602422909,0.340389574722847,0.467465721293594,"positive"
0,0.685285280830452,0.554724574771776,0.199488692959631,1.81354623077101,0.668576190722782,0.436472925257104,0.550520832617508,"positive"
0,0.655859999141066,0.543988119417555,0.19246396239691,1.57823633315444,0.5867474369884,0.350845497015173,0.486822557506079,"positive"
0,0.646821437529787,0.521816309772755,0.17544981816599,1.39615194833542,0.545673981444048,0.315198286199979,0.436385446754959,"positive"
0,0.678134476202343,0.559586768754768,0.209722369342811,1.65959932634196,0.73034206327913,0.399991394594666,0.484407486405832,"positive"
0,0.645889197241758,0.535985449302518,0.174542298733648,1.39986713956791,0.507951691846594,0.33573047636435,0.472887196700406,"positive"
0,0.68008445127516,0.556342987860786,0.201567731319104,1.71671025816536,0.66435976815047,0.412859318605392,0.520143000157,"positive"
0,0.648968928476207,0.522469675963678,0.171719650384384,1.35961267347877,0.490276508147596,0.308713801867239,0.434949067953976,"positive"
0,0.661614616239053,0.532796796063962,0.190760567795175,1.57944809861997,0.656863533469027,0.349145035740377,0.452407701358263,"positive"
0,0.667790856137097,0.550065744611973,0.192335114950629,1.63219106258942,0.613673962307816,0.380372493626935,0.500055652081737,"positive"
0,0.67280252626867,0.555534274830472,0.196845199314491,1.60810848022534,0.645508018808834,0.40060877331792,0.504903987753144,"positive"
0,0.676074243850628,0.549996932034705,0.188185797458036,1.5666159168377,0.600671089029741,0.402168706820264,0.503923589671423,"positive"
0,0.694390204294497,0.554222214816204,0.207741567614475,1.88825391309363,0.756101824801264,0.439170832593528,0.526967764204493,"positive"
0,0.686192303052137,0.567272838413889,0.204508889027825,1.79273687467711,0.677115933550074,0.434297202609625,0.54305848546914,"positive"
0,0.655646717563348,0.529978315490859,0.177930274062942,1.41854218995313,0.530836481808655,0.322991403473653,0.439841800829718,"positive"
0,0.661839989283435,0.544420612239638,0.185140394862209,1.49005073625373,0.559597270992969,0.362929388126943,0.481802619523258,"positive"
0,0.647438512660669,0.537741295466,0.180082458889475,1.3782018760091,0.520787248170924,0.323242184940517,0.452245031463236,"positive"
0,0.667592480460285,0.552417970097954,0.203416469071614,1.62841027664089,0.716208977428868,0.393938265910742,0.49100174750252,"positive"
0,0.638867904192934,0.528998016324301,0.181246370663698,1.31095066163059,0.520692035170302,0.26454473929613,0.388970206524083,"positive"
0,0.687484121609613,0.546786629186549,0.204322378945863,1.71580327629439,0.756207978819037,0.408441961807931,0.47562543842006,"positive"
0,0.682802279763994,0.567645496284091,0.207406315428407,1.76107700072567,0.73069708632751,0.444767735959567,0.541515779367632,"positive"
0,0.689016989628248,0.560242197407338,0.201801360365836,1.86960636763613,0.685964715963308,0.447990074492447,0.561403169001693,"positive"
0,0.64726800498343,0.529089676077214,0.177203709591082,1.42170627795642,0.49614039196453,0.313987119030224,0.454481207815496,"positive"
0,0.682190880607249,0.547647019072757,0.19793097084997,1.65968629741435,0.670952499654959,0.401555946131657,0.491078453649133,"positive"
0,0.680290215221229,0.566944186344002,0.208099679563946,1.81414455179545,0.743841510761994,0.45269030643707,0.559049877475091,"positive"
0,0.642599815493079,0.529727781391776,0.174389978963629,1.39074512413263,0.478905718955815,0.306429455574535,0.452240260000755,"positive"
0,0.661636762811488,0.550391653339959,0.196429770076296,1.50836622286941,0.605425478468537,0.347867958144908,0.459903019410128,"positive"
0,0.689999089826295,0.554935827903202,0.215063265818831,1.86108538159036,0.770751326785233,0.416690199065081,0.504519573912443,"positive"
0,0.671930127765254,0.539181903738818,0.196674353578499,1.69807034387801,0.675693286902849,0.389030845239958,0.497273904608968,"positive"
0,0.633804937060836,0.510401883213045,0.164164531254687,1.27857149640778,0.435877310789522,0.265175990325973,0.410221830867941,"positive"
0,0.683260355964948,0.561334746459928,0.197508435642364,1.70442763848153,0.65089983809137,0.429971185373855,0.534109761683574,"positive"
0,0.672636696298591,0.544187632012291,0.20029009369114,1.66097146183996,0.725866138518405,0.387265670152498,0.474549065974264,"positive"
0,0.649164074229553,0.527029020266396,0.180537064298285,1.36966162474796,0.537577103250292,0.294228434224697,0.409641417614857,"positive"
0,0.643965748356353,0.531116994276315,0.18539197814971,1.40914712120102,0.570696902413463,0.297187483333354,0.419986702016193,"positive"
0,0.672735261283172,0.549653975768338,0.191908297139731,1.6346596555352,0.611550613684228,0.391617673162895,0.505958203455665,"positive"
0,0.658915696770117,0.547113937601159,0.193646981070014,1.57695731928034,0.610096292023349,0.366491152333451,0.493128415040637,"positive"
0,0.663670289524903,0.547775933807131,0.189268526279222,1.54149972437515,0.56437833880187,0.349745278005588,0.471511619664527,"positive"
0,0.629179450649151,0.516578773406637,0.176075829283435,1.24783720503632,0.503671737635135,0.247324063242424,0.37875824533307,"positive"
